rate	timestamp
143.98	2024-05-09 10:35:03
144.04	2024-05-09 10:40:02
144.04	2024-05-09 10:45:02
144.49	2024-05-09 10:50:01
144.64	2024-05-09 10:55:02
144.52	2024-05-09 11:00:02
144.24	2024-05-09 11:05:02
144.24	2024-05-09 11:10:03
144.44	2024-05-09 11:15:01
144.00	2024-05-09 11:20:02
143.66	2024-05-09 11:25:07
143.51	2024-05-09 11:30:02
143.44	2024-05-09 11:35:02
143.69	2024-05-09 11:40:03
143.93	2024-05-09 11:45:03
143.93	2024-05-09 11:50:01
143.93	2024-05-09 11:55:02
143.91	2024-05-09 12:00:03
144.04	2024-05-09 12:05:03
144.04	2024-05-09 12:10:02
144.06	2024-05-09 12:15:07
144.37	2024-05-09 12:20:03
144.44	2024-05-09 12:25:02
144.37	2024-05-09 12:30:02
144.07	2024-05-09 12:35:03
143.93	2024-05-09 12:40:02
143.97	2024-05-09 12:45:04
143.95	2024-05-09 12:50:02
143.84	2024-05-09 12:55:07
143.80	2024-05-09 13:00:02
143.80	2024-05-09 13:05:03
143.80	2024-05-09 13:10:03
143.91	2024-05-09 13:15:03
143.92	2024-05-09 13:20:02
144.00	2024-05-09 13:25:02
144.05	2024-05-09 13:30:02
144.70	2024-05-09 15:00:03
144.53	2024-05-09 15:00:01
144.82	2024-05-09 15:05:03
144.85	2024-05-09 15:10:03
144.89	2024-05-09 15:15:03
144.77	2024-05-09 15:20:03
144.77	2024-05-09 15:25:02
144.45	2024-05-09 15:30:02
144.34	2024-05-09 15:35:02
144.07	2024-05-09 15:40:03
143.81	2024-05-09 15:45:02
144.07	2024-05-09 15:50:01
143.35	2024-05-09 15:55:02
143.29	2024-05-09 16:00:02
142.96	2024-05-09 16:05:01
143.34	2024-05-09 16:10:02
143.50	2024-05-09 16:15:02
143.41	2024-05-09 16:20:01
143.21	2024-05-09 16:25:03
143.55	2024-05-09 16:30:02
143.56	2024-05-09 16:35:02
143.48	2024-05-09 16:40:02
143.72	2024-05-09 16:45:01
143.61	2024-05-09 16:50:02
143.66	2024-05-09 16:55:02
143.47	2024-05-09 17:00:02
143.50	2024-05-09 17:05:02
143.72	2024-05-09 17:10:02
143.76	2024-05-09 17:15:02
143.83	2024-05-09 17:20:02
143.76	2024-05-09 17:25:02
142.76	2024-05-09 17:30:02
142.76	2024-05-09 17:35:04
143.09	2024-05-09 17:40:03
142.46	2024-05-09 17:45:03
142.37	2024-05-09 17:50:02
142.07	2024-05-09 17:55:02
142.10	2024-05-09 18:00:02
142.43	2024-05-09 18:05:04
142.66	2024-05-09 18:10:02
142.47	2024-05-09 18:15:02
142.21	2024-05-09 18:20:03
