rate	timestamp
81.83	2024-05-08 04:45:02
81.76	2024-05-08 04:50:02
81.82	2024-05-08 04:55:04
81.76	2024-05-08 05:00:01
81.84	2024-05-08 05:05:02
81.95	2024-05-08 05:10:05
81.95	2024-05-08 05:15:02
81.95	2024-05-08 05:20:02
82.07	2024-05-08 05:25:02
82.05	2024-05-08 05:30:02
82.03	2024-05-08 05:35:02
82.04	2024-05-08 05:40:07
81.81	2024-05-08 05:45:02
81.77	2024-05-08 05:50:01
81.77	2024-05-08 05:55:02
81.45	2024-05-08 06:00:02
81.45	2024-05-08 06:05:02
81.45	2024-05-08 06:10:02
81.36	2024-05-08 06:15:02
81.05	2024-05-08 06:20:02
80.91	2024-05-08 06:25:02
81.06	2024-05-08 06:30:02
81.02	2024-05-08 06:35:01
81.13	2024-05-08 06:40:01
81.40	2024-05-08 06:45:01
81.39	2024-05-08 06:50:04
81.37	2024-05-08 06:55:02
81.21	2024-05-08 07:00:02
81.13	2024-05-08 07:05:07
80.73	2024-05-08 07:10:01
80.56	2024-05-08 07:15:02
80.61	2024-05-08 07:20:01
80.55	2024-05-08 07:25:01
80.68	2024-05-08 07:30:02
80.74	2024-05-08 07:35:02
80.82	2024-05-08 07:40:03
80.95	2024-05-08 07:45:02
80.98	2024-05-08 07:50:02
80.98	2024-05-08 07:55:01
80.87	2024-05-08 08:00:02
80.82	2024-05-08 08:05:01
80.90	2024-05-08 08:10:03
80.90	2024-05-08 08:15:02
80.83	2024-05-08 08:20:07
80.79	2024-05-08 08:25:02
80.81	2024-05-08 08:30:02
80.59	2024-05-08 08:35:02
80.23	2024-05-08 08:40:02
80.53	2024-05-08 08:45:02
80.68	2024-05-08 08:50:02
80.61	2024-05-08 08:55:02
80.72	2024-05-08 09:00:02
80.77	2024-05-08 09:05:02
80.71	2024-05-08 09:10:01
80.76	2024-05-08 09:15:03
80.84	2024-05-08 09:20:01
80.90	2024-05-08 09:25:02
80.94	2024-05-08 09:30:02
80.97	2024-05-08 09:35:02
80.86	2024-05-08 09:40:02
80.90	2024-05-08 09:45:02
80.98	2024-05-08 09:50:02
80.99	2024-05-08 09:55:02
80.99	2024-05-08 10:00:02
80.97	2024-05-08 10:05:02
80.94	2024-05-08 10:10:01
80.99	2024-05-08 10:15:01
80.98	2024-05-08 10:20:01
80.95	2024-05-08 10:25:02
80.93	2024-05-08 10:30:02
81.00	2024-05-08 10:35:01
81.03	2024-05-08 10:40:02
81.02	2024-05-08 10:45:07
81.05	2024-05-08 10:50:01
81.11	2024-05-08 10:55:02
81.01	2024-05-08 11:00:02
81.00	2024-05-08 11:05:02
81.02	2024-05-08 11:10:02
81.02	2024-05-08 11:15:02
81.00	2024-05-08 11:20:02
81.01	2024-05-08 11:25:02
80.94	2024-05-08 11:30:03
80.84	2024-05-08 11:35:02
80.88	2024-05-08 11:40:02
80.88	2024-05-08 11:45:02
81.04	2024-05-08 11:50:03
81.00	2024-05-08 11:55:07
80.94	2024-05-08 12:00:02
80.94	2024-05-08 12:05:02
80.79	2024-05-08 12:10:07
80.83	2024-05-08 12:15:02
80.83	2024-05-08 12:20:02
80.89	2024-05-08 12:25:02
80.89	2024-05-08 12:30:01
80.78	2024-05-08 12:35:02
80.71	2024-05-08 12:40:02
80.48	2024-05-08 12:45:02
80.07	2024-05-08 12:50:02
80.21	2024-05-08 12:55:02
80.18	2024-05-08 13:00:02
80.10	2024-05-08 13:05:02
79.90	2024-05-08 13:10:03
79.81	2024-05-08 13:15:01
79.78	2024-05-08 13:20:02
79.94	2024-05-08 13:25:02
79.96	2024-05-08 13:30:01
80.01	2024-05-08 13:35:02
80.01	2024-05-08 13:40:02
80.27	2024-05-08 13:45:02
80.26	2024-05-08 13:50:02
80.24	2024-05-08 13:55:02
80.29	2024-05-08 14:00:02
80.22	2024-05-08 14:05:01
80.21	2024-05-08 14:10:01
80.23	2024-05-08 14:15:06
80.13	2024-05-08 14:20:02
79.70	2024-05-08 14:25:02
79.50	2024-05-08 14:30:02
79.53	2024-05-08 14:35:02
79.43	2024-05-08 14:40:02
79.62	2024-05-08 14:45:02
79.97	2024-05-08 14:50:02
79.91	2024-05-08 14:55:02
79.99	2024-05-08 15:00:02
80.05	2024-05-08 15:05:02
80.01	2024-05-08 15:10:01
80.07	2024-05-08 15:15:02
79.97	2024-05-08 15:20:02
80.01	2024-05-08 15:25:07
79.85	2024-05-08 15:30:02
79.71	2024-05-08 15:35:02
79.82	2024-05-08 15:40:02
79.71	2024-05-08 15:45:07
79.95	2024-05-08 15:50:02
80.01	2024-05-08 15:55:02
79.95	2024-05-08 16:00:02
79.97	2024-05-08 16:05:02
79.94	2024-05-08 16:10:07
79.92	2024-05-08 16:15:06
79.90	2024-05-08 16:20:02
80.08	2024-05-08 16:25:02
80.20	2024-05-08 16:30:02
80.28	2024-05-08 16:35:02
80.21	2024-05-08 16:40:02
80.17	2024-05-08 16:45:02
80.09	2024-05-08 16:50:02
79.88	2024-05-08 16:55:02
79.83	2024-05-08 17:00:01
79.91	2024-05-08 17:05:02
80.07	2024-05-08 17:10:02
80.05	2024-05-08 17:15:02
79.83	2024-05-08 17:20:04
80.07	2024-05-08 17:25:04
79.92	2024-05-08 17:30:03
79.95	2024-05-08 17:35:03
79.79	2024-05-08 17:40:02
79.63	2024-05-08 17:45:03
79.77	2024-05-08 17:50:02
79.81	2024-05-08 17:55:02
79.86	2024-05-08 18:00:02
79.87	2024-05-08 18:05:03
79.96	2024-05-08 18:10:02
80.03	2024-05-08 18:15:03
79.96	2024-05-08 18:20:05
79.86	2024-05-08 18:25:03
80.01	2024-05-08 18:30:03
80.02	2024-05-08 18:35:03
80.05	2024-05-08 18:40:02
80.03	2024-05-08 18:45:02
80.00	2024-05-08 18:50:03
80.02	2024-05-08 18:55:02
80.07	2024-05-08 19:00:02
80.10	2024-05-08 19:05:02
80.12	2024-05-08 19:10:03
80.04	2024-05-08 19:15:03
80.13	2024-05-08 19:20:02
79.96	2024-05-08 19:25:02
79.91	2024-05-08 19:30:02
79.81	2024-05-08 19:35:07
79.78	2024-05-08 19:40:02
79.91	2024-05-08 19:45:02
80.04	2024-05-08 19:50:03
80.20	2024-05-08 19:55:02
80.35	2024-05-08 20:00:02
80.31	2024-05-08 20:05:02
80.35	2024-05-08 20:10:01
80.59	2024-05-08 20:15:07
80.61	2024-05-08 20:20:02
80.69	2024-05-08 20:25:03
80.65	2024-05-08 20:30:02
80.65	2024-05-08 20:35:02
80.66	2024-05-08 20:40:09
80.56	2024-05-08 20:45:01
80.54	2024-05-08 20:50:01
80.62	2024-05-08 20:55:02
80.52	2024-05-08 21:00:03
80.54	2024-05-08 21:05:02
80.65	2024-05-08 21:10:01
80.61	2024-05-08 21:15:07
80.81	2024-05-08 21:20:01
81.16	2024-05-08 21:25:02
81.11	2024-05-08 21:30:02
81.15	2024-05-08 21:35:02
81.44	2024-05-08 21:40:03
81.74	2024-05-08 21:45:02
81.62	2024-05-08 21:50:02
81.88	2024-05-08 21:55:01
82.00	2024-05-08 22:00:03
81.86	2024-05-08 22:05:02
81.81	2024-05-08 22:10:02
81.81	2024-05-08 22:15:03
81.60	2024-05-08 22:20:02
81.67	2024-05-08 22:25:02
81.74	2024-05-08 22:30:02
81.74	2024-05-08 22:35:02
81.56	2024-05-08 22:40:03
81.87	2024-05-08 22:45:03
81.97	2024-05-08 22:50:02
81.83	2024-05-08 22:55:03
81.82	2024-05-08 23:00:03
81.80	2024-05-08 23:05:02
81.68	2024-05-08 23:10:01
81.54	2024-05-08 23:15:02
81.40	2024-05-08 23:20:02
81.14	2024-05-08 23:25:02
81.02	2024-05-08 23:30:02
81.10	2024-05-08 23:35:02
81.20	2024-05-08 23:40:02
81.49	2024-05-08 23:45:02
81.10	2024-05-08 23:50:02
81.62	2024-05-08 23:55:01
81.76	2024-05-09 00:00:02
81.73	2024-05-09 00:05:02
81.70	2024-05-09 00:10:02
81.61	2024-05-09 00:15:02
81.49	2024-05-09 00:20:02
81.86	2024-05-09 00:25:02
81.87	2024-05-09 00:30:02
81.88	2024-05-09 00:35:01
81.92	2024-05-09 00:40:02
81.81	2024-05-09 00:45:02
81.71	2024-05-09 00:50:02
81.63	2024-05-09 00:55:03
81.55	2024-05-09 01:00:02
81.67	2024-05-09 01:05:02
81.67	2024-05-09 01:10:02
81.85	2024-05-09 01:15:02
81.76	2024-05-09 01:20:07
81.79	2024-05-09 01:25:02
81.83	2024-05-09 01:30:02
81.73	2024-05-09 01:35:02
81.83	2024-05-09 01:40:02
81.69	2024-05-09 01:45:01
81.62	2024-05-09 01:50:02
81.56	2024-05-09 01:55:33
81.63	2024-05-09 02:00:02
81.59	2024-05-09 02:05:02
81.60	2024-05-09 02:10:02
81.61	2024-05-09 02:15:02
81.69	2024-05-09 02:20:02
81.76	2024-05-09 02:25:02
81.85	2024-05-09 02:30:02
81.86	2024-05-09 02:35:03
81.73	2024-05-09 02:40:02
81.78	2024-05-09 02:45:02
81.82	2024-05-09 02:50:02
81.88	2024-05-09 02:55:06
81.80	2024-05-09 03:00:01
81.79	2024-05-09 03:05:02
81.86	2024-05-09 03:10:02
81.88	2024-05-09 03:15:02
81.78	2024-05-09 03:20:02
81.80	2024-05-09 03:25:02
81.73	2024-05-09 03:30:06
81.47	2024-05-09 03:35:02
81.74	2024-05-09 03:40:02
81.85	2024-05-09 03:45:02
82.08	2024-05-09 03:50:02
82.08	2024-05-09 03:55:02
81.95	2024-05-09 04:00:06
81.86	2024-05-09 04:05:02
81.85	2024-05-09 04:10:02
81.73	2024-05-09 04:15:02
81.85	2024-05-09 04:20:02
81.22	2024-05-09 04:25:02
81.01	2024-05-09 04:30:01
81.19	2024-05-09 04:35:02
81.06	2024-05-09 04:40:03
81.09	2024-05-09 04:45:02
81.13	2024-05-09 04:50:02
81.10	2024-05-09 04:55:06
80.96	2024-05-09 05:00:02
80.89	2024-05-09 05:05:01
80.79	2024-05-09 05:10:02
80.67	2024-05-09 05:15:07
80.55	2024-05-09 05:20:07
80.59	2024-05-09 05:25:01
80.79	2024-05-09 05:30:02
81.20	2024-05-09 05:35:03
81.19	2024-05-09 05:40:02
81.14	2024-05-09 05:45:06
81.23	2024-05-09 05:50:08
81.25	2024-05-09 05:55:02
81.19	2024-05-09 06:00:02
81.16	2024-05-09 06:05:02
81.15	2024-05-09 06:10:02
81.23	2024-05-09 06:15:02
80.96	2024-05-09 06:20:02
80.96	2024-05-09 06:25:01
81.11	2024-05-09 06:30:02
81.20	2024-05-09 06:35:02
81.23	2024-05-09 06:40:02
81.20	2024-05-09 06:45:02
81.09	2024-05-09 06:50:02
81.12	2024-05-09 06:55:01
81.16	2024-05-09 07:00:02
81.16	2024-05-09 07:05:02
81.34	2024-05-09 07:10:02
81.33	2024-05-09 07:15:02
81.49	2024-05-09 07:20:01
81.48	2024-05-09 07:25:01
81.16	2024-05-09 07:30:02
81.16	2024-05-09 07:35:02
81.17	2024-05-09 07:40:02
81.18	2024-05-09 07:45:03
81.25	2024-05-09 07:50:02
81.45	2024-05-09 07:55:02
81.60	2024-05-09 08:00:01
81.61	2024-05-09 08:05:02
81.72	2024-05-09 08:10:02
81.68	2024-05-09 08:15:06
81.68	2024-05-09 08:20:02
81.76	2024-05-09 08:25:03
81.82	2024-05-09 08:30:02
81.72	2024-05-09 08:35:02
81.76	2024-05-09 08:40:02
81.85	2024-05-09 08:45:02
81.88	2024-05-09 08:50:02
81.82	2024-05-09 08:55:02
81.80	2024-05-09 09:00:01
81.78	2024-05-09 09:05:01
81.77	2024-05-09 09:10:01
81.83	2024-05-09 09:15:02
82.05	2024-05-09 09:20:02
82.05	2024-05-09 09:25:04
81.92	2024-05-09 09:30:02
81.89	2024-05-09 09:35:02
81.93	2024-05-09 09:40:02
81.94	2024-05-09 09:45:02
81.86	2024-05-09 09:50:03
81.81	2024-05-09 09:55:01
81.81	2024-05-09 10:00:02
81.98	2024-05-09 10:05:02
81.96	2024-05-09 10:10:02
81.98	2024-05-09 10:15:03
82.05	2024-05-09 10:20:02
82.14	2024-05-09 10:25:01
82.20	2024-05-09 10:30:02
82.21	2024-05-09 10:35:02
82.34	2024-05-09 10:40:02
82.38	2024-05-09 10:45:03
82.56	2024-05-09 10:50:02
82.50	2024-05-09 10:55:02
82.33	2024-05-09 11:00:07
82.30	2024-05-09 11:05:01
82.37	2024-05-09 11:10:02
82.36	2024-05-09 11:15:01
82.26	2024-05-09 11:20:02
82.22	2024-05-09 11:25:02
82.33	2024-05-09 11:30:02
82.28	2024-05-09 11:35:02
82.23	2024-05-09 11:40:06
82.31	2024-05-09 11:45:01
82.25	2024-05-09 11:50:02
82.13	2024-05-09 11:55:03
82.12	2024-05-09 12:00:01
82.13	2024-05-09 12:05:02
82.10	2024-05-09 12:10:02
82.14	2024-05-09 12:15:03
82.09	2024-05-09 12:20:02
82.04	2024-05-09 12:25:02
81.97	2024-05-09 12:30:02
81.97	2024-05-09 12:35:02
81.94	2024-05-09 12:40:02
81.92	2024-05-09 12:45:02
81.92	2024-05-09 12:50:02
81.84	2024-05-09 12:55:02
81.92	2024-05-09 13:00:02
81.96	2024-05-09 13:05:02
81.94	2024-05-09 13:10:03
81.94	2024-05-09 13:15:03
81.96	2024-05-09 13:20:02
81.94	2024-05-09 13:25:01
82.07	2024-05-09 13:30:02
81.62	2024-05-09 15:00:04
81.62	2024-05-09 15:00:01
81.62	2024-05-09 15:05:02
81.65	2024-05-09 15:10:02
81.56	2024-05-09 15:15:01
81.56	2024-05-09 15:20:02
81.52	2024-05-09 15:25:02
81.56	2024-05-09 15:30:02
81.54	2024-05-09 15:35:02
81.50	2024-05-09 15:40:02
81.52	2024-05-09 15:45:02
81.54	2024-05-09 15:50:01
81.42	2024-05-09 15:55:02
81.33	2024-05-09 16:00:01
81.47	2024-05-09 16:05:01
81.54	2024-05-09 16:10:02
81.53	2024-05-09 16:15:02
81.44	2024-05-09 16:20:01
81.59	2024-05-09 16:25:03
81.59	2024-05-09 16:30:03
81.62	2024-05-09 16:35:01
81.74	2024-05-09 16:40:02
81.76	2024-05-09 16:45:01
81.77	2024-05-09 16:50:02
81.83	2024-05-09 16:55:02
81.81	2024-05-09 17:00:02
81.96	2024-05-09 17:05:02
81.93	2024-05-09 17:10:01
81.90	2024-05-09 17:15:02
81.89	2024-05-09 17:20:02
81.94	2024-05-09 17:25:01
81.89	2024-05-09 17:30:02
81.93	2024-05-09 17:35:02
81.81	2024-05-09 17:40:01
81.81	2024-05-09 17:45:02
81.76	2024-05-09 17:50:02
81.84	2024-05-09 17:55:02
82.00	2024-05-09 18:00:01
82.02	2024-05-09 18:05:02
82.14	2024-05-09 18:10:01
82.08	2024-05-09 18:15:02
