rate	timestamp
456.65	2024-05-09 03:50:02
457.04	2024-05-09 03:55:02
456.14	2024-05-09 04:00:01
455.80	2024-05-09 04:05:02
456.01	2024-05-09 04:10:02
455.34	2024-05-09 04:15:02
455.34	2024-05-09 04:20:02
450.98	2024-05-09 04:25:01
449.82	2024-05-09 04:30:01
449.85	2024-05-09 04:35:02
448.61	2024-05-09 04:40:03
448.91	2024-05-09 04:45:02
448.84	2024-05-09 04:50:02
447.82	2024-05-09 04:55:01
448.91	2024-05-09 05:00:02
448.42	2024-05-09 05:05:03
448.04	2024-05-09 05:10:03
447.59	2024-05-09 05:15:02
446.84	2024-05-09 05:20:02
446.69	2024-05-09 05:25:03
448.17	2024-05-09 05:30:02
449.42	2024-05-09 05:35:02
449.99	2024-05-09 05:40:02
449.99	2024-05-09 05:45:02
449.90	2024-05-09 05:50:01
449.90	2024-05-09 05:55:02
448.99	2024-05-09 06:00:02
448.89	2024-05-09 06:05:02
448.92	2024-05-09 06:10:03
448.92	2024-05-09 06:15:01
447.46	2024-05-09 06:20:02
448.92	2024-05-09 06:25:02
447.14	2024-05-09 06:30:02
447.60	2024-05-09 06:35:02
447.54	2024-05-09 06:40:02
447.80	2024-05-09 06:45:02
446.62	2024-05-09 06:50:02
446.72	2024-05-09 06:55:02
445.80	2024-05-09 07:00:02
445.80	2024-05-09 07:05:02
446.20	2024-05-09 07:10:07
446.68	2024-05-09 07:15:02
447.69	2024-05-09 07:20:01
447.78	2024-05-09 07:25:02
446.53	2024-05-09 07:30:02
445.68	2024-05-09 07:35:02
445.75	2024-05-09 07:40:06
446.32	2024-05-09 07:45:02
446.91	2024-05-09 07:50:02
447.38	2024-05-09 07:55:02
448.45	2024-05-09 08:00:06
448.15	2024-05-09 08:05:03
448.33	2024-05-09 08:10:03
448.48	2024-05-09 08:15:02
448.80	2024-05-09 08:20:02
448.76	2024-05-09 08:25:07
449.31	2024-05-09 08:30:02
449.24	2024-05-09 08:35:02
450.29	2024-05-09 08:40:02
451.07	2024-05-09 08:45:02
452.32	2024-05-09 08:50:03
452.21	2024-05-09 08:55:02
451.49	2024-05-09 09:00:02
451.46	2024-05-09 09:05:02
451.65	2024-05-09 09:10:02
451.65	2024-05-09 09:15:02
452.93	2024-05-09 09:20:02
452.88	2024-05-09 09:25:01
452.19	2024-05-09 09:30:01
452.16	2024-05-09 09:35:02
452.23	2024-05-09 09:40:02
452.30	2024-05-09 09:45:02
451.93	2024-05-09 09:50:03
452.02	2024-05-09 09:55:02
452.10	2024-05-09 10:00:02
452.65	2024-05-09 10:05:02
452.65	2024-05-09 10:10:02
452.96	2024-05-09 10:15:02
452.65	2024-05-09 10:20:04
453.61	2024-05-09 10:25:03
453.52	2024-05-09 10:30:02
453.39	2024-05-09 10:35:03
453.83	2024-05-09 10:40:02
454.53	2024-05-09 10:45:12
454.79	2024-05-09 10:50:02
455.30	2024-05-09 10:55:02
454.97	2024-05-09 11:00:02
454.81	2024-05-09 11:05:01
454.70	2024-05-09 11:10:02
455.42	2024-05-09 11:15:01
455.17	2024-05-09 11:20:06
453.50	2024-05-09 11:25:02
453.06	2024-05-09 11:30:07
452.86	2024-05-09 11:35:02
453.35	2024-05-09 11:40:01
453.35	2024-05-09 11:45:01
453.92	2024-05-09 11:50:02
454.04	2024-05-09 11:55:02
454.15	2024-05-09 12:00:01
454.53	2024-05-09 12:05:02
454.18	2024-05-09 12:10:01
454.79	2024-05-09 12:15:02
454.78	2024-05-09 12:20:02
454.80	2024-05-09 12:25:02
454.80	2024-05-09 12:30:02
453.44	2024-05-09 12:35:04
452.79	2024-05-09 12:40:02
453.67	2024-05-09 12:45:03
453.07	2024-05-09 12:50:02
453.04	2024-05-09 12:55:02
452.80	2024-05-09 13:00:02
452.80	2024-05-09 13:05:02
452.50	2024-05-09 13:10:03
452.64	2024-05-09 13:15:02
452.74	2024-05-09 13:20:02
453.06	2024-05-09 13:25:02
453.06	2024-05-09 13:30:03
451.30	2024-05-09 15:00:04
451.30	2024-05-09 15:00:01
451.57	2024-05-09 15:05:02
451.92	2024-05-09 15:10:03
451.42	2024-05-09 15:15:02
451.30	2024-05-09 15:20:02
451.31	2024-05-09 15:25:02
451.15	2024-05-09 15:30:01
451.14	2024-05-09 15:35:02
450.23	2024-05-09 15:40:02
450.24	2024-05-09 15:45:02
451.16	2024-05-09 15:50:01
449.82	2024-05-09 15:55:02
447.78	2024-05-09 16:00:02
447.78	2024-05-09 16:05:01
448.36	2024-05-09 16:10:02
447.74	2024-05-09 16:15:02
447.26	2024-05-09 16:20:01
447.59	2024-05-09 16:25:01
447.49	2024-05-09 16:30:02
447.79	2024-05-09 16:35:01
448.00	2024-05-09 16:40:02
448.39	2024-05-09 16:45:01
448.00	2024-05-09 16:50:02
448.00	2024-05-09 16:55:02
448.48	2024-05-09 17:00:02
448.68	2024-05-09 17:05:02
449.14	2024-05-09 17:10:01
449.01	2024-05-09 17:15:02
448.80	2024-05-09 17:20:02
448.75	2024-05-09 17:25:01
446.92	2024-05-09 17:30:02
446.81	2024-05-09 17:35:02
446.68	2024-05-09 17:40:01
445.65	2024-05-09 17:45:02
446.06	2024-05-09 17:50:02
445.99	2024-05-09 17:55:01
447.17	2024-05-09 18:00:02
447.15	2024-05-09 18:05:02
