rate	timestamp
3052.27	2024-05-08 05:20:02
3056.65	2024-05-08 05:25:02
3058.24	2024-05-08 05:30:02
3057.51	2024-05-08 05:35:02
3052.05	2024-05-08 05:40:02
3049.58	2024-05-08 05:45:02
3049.37	2024-05-08 05:50:01
3040.40	2024-05-08 05:55:02
3042.10	2024-05-08 06:00:02
3050.01	2024-05-08 06:05:04
3046.87	2024-05-08 06:10:02
3041.94	2024-05-08 06:15:02
3029.11	2024-05-08 06:20:02
3041.21	2024-05-08 06:25:02
3043.68	2024-05-08 06:30:02
3047.55	2024-05-08 06:35:01
3048.69	2024-05-08 06:40:03
3049.39	2024-05-08 06:45:01
3050.52	2024-05-08 06:50:04
3050.22	2024-05-08 06:55:02
3043.19	2024-05-08 07:00:02
3036.18	2024-05-08 07:05:02
3018.56	2024-05-08 07:10:01
3013.39	2024-05-08 07:15:01
3010.28	2024-05-08 07:20:01
3013.11	2024-05-08 07:25:01
3013.24	2024-05-08 07:30:01
3012.97	2024-05-08 07:35:02
3020.06	2024-05-08 07:40:03
3020.78	2024-05-08 07:45:02
3019.89	2024-05-08 07:50:02
3015.01	2024-05-08 07:55:02
3013.14	2024-05-08 08:00:02
3010.94	2024-05-08 08:05:01
3010.99	2024-05-08 08:10:01
3016.02	2024-05-08 08:15:02
3019.12	2024-05-08 08:20:02
3020.89	2024-05-08 08:25:02
3013.07	2024-05-08 08:30:02
3009.56	2024-05-08 08:35:02
3010.54	2024-05-08 08:40:02
3021.78	2024-05-08 08:45:02
3016.31	2024-05-08 08:50:02
3020.33	2024-05-08 08:55:02
3019.64	2024-05-08 09:00:02
3019.30	2024-05-08 09:05:02
3018.61	2024-05-08 09:10:01
3022.22	2024-05-08 09:15:03
3025.29	2024-05-08 09:20:01
3023.04	2024-05-08 09:25:01
3020.44	2024-05-08 09:30:02
3024.94	2024-05-08 09:35:02
3019.28	2024-05-08 09:40:02
3023.75	2024-05-08 09:45:02
3027.11	2024-05-08 09:50:02
3028.17	2024-05-08 09:55:02
3026.76	2024-05-08 10:00:02
3024.20	2024-05-08 10:05:02
3029.83	2024-05-08 10:10:01
3029.13	2024-05-08 10:15:02
3028.66	2024-05-08 10:20:02
3028.55	2024-05-08 10:25:02
3029.93	2024-05-08 10:30:02
3030.34	2024-05-08 10:35:02
3028.74	2024-05-08 10:40:02
3031.54	2024-05-08 10:45:02
3032.36	2024-05-08 10:50:01
3031.62	2024-05-08 10:55:02
3029.67	2024-05-08 11:00:02
3028.00	2024-05-08 11:05:01
3029.48	2024-05-08 11:10:02
3029.44	2024-05-08 11:15:02
3029.66	2024-05-08 11:20:02
3021.85	2024-05-08 11:25:02
3024.60	2024-05-08 11:30:03
3026.06	2024-05-08 11:35:01
3025.87	2024-05-08 11:40:02
3028.73	2024-05-08 11:45:02
3036.70	2024-05-08 11:50:02
3033.40	2024-05-08 11:55:02
3031.91	2024-05-08 12:00:02
3031.86	2024-05-08 12:05:02
3034.14	2024-05-08 12:10:02
3032.88	2024-05-08 12:15:02
3032.82	2024-05-08 12:20:02
3032.86	2024-05-08 12:25:03
3032.09	2024-05-08 12:30:01
3027.65	2024-05-08 12:35:02
3015.16	2024-05-08 12:40:02
3016.37	2024-05-08 12:45:07
3011.44	2024-05-08 12:50:02
3016.48	2024-05-08 12:55:02
3014.68	2024-05-08 13:00:02
3007.92	2024-05-08 13:05:02
3009.09	2024-05-08 13:10:02
3010.10	2024-05-08 13:15:01
3009.96	2024-05-08 13:20:02
3018.04	2024-05-08 13:25:02
3018.25	2024-05-08 13:30:01
3019.52	2024-05-08 13:35:03
3025.42	2024-05-08 13:40:02
3024.69	2024-05-08 13:45:02
3024.34	2024-05-08 13:50:02
3025.00	2024-05-08 13:55:02
3026.51	2024-05-08 14:00:02
3025.09	2024-05-08 14:05:02
3025.86	2024-05-08 14:10:01
3021.98	2024-05-08 14:15:06
3014.37	2024-05-08 14:20:06
3007.13	2024-05-08 14:25:02
2997.57	2024-05-08 14:30:06
2999.47	2024-05-08 14:35:02
3005.24	2024-05-08 14:40:02
3015.95	2024-05-08 14:45:02
3011.37	2024-05-08 14:50:06
3016.41	2024-05-08 14:55:02
3017.06	2024-05-08 15:00:02
3016.72	2024-05-08 15:05:02
3017.02	2024-05-08 15:10:02
3008.07	2024-05-08 15:15:02
3007.76	2024-05-08 15:20:02
3009.92	2024-05-08 15:25:02
3001.80	2024-05-08 15:30:02
2998.25	2024-05-08 15:35:02
3002.30	2024-05-08 15:40:02
2999.89	2024-05-08 15:45:02
3002.22	2024-05-08 15:50:07
3000.20	2024-05-08 15:55:01
2995.49	2024-05-08 16:00:03
2997.51	2024-05-08 16:05:02
2996.03	2024-05-08 16:10:02
2992.74	2024-05-08 16:15:06
2998.25	2024-05-08 16:20:02
3005.85	2024-05-08 16:25:02
2989.94	2024-05-08 16:30:02
3006.07	2024-05-08 16:35:03
3006.71	2024-05-08 16:40:02
3001.80	2024-05-08 16:45:02
2992.38	2024-05-08 16:50:03
3001.90	2024-05-08 16:55:02
2989.87	2024-05-08 17:00:02
2996.59	2024-05-08 17:05:02
3000.27	2024-05-08 17:10:03
2998.63	2024-05-08 17:15:02
2998.55	2024-05-08 17:20:04
2993.74	2024-05-08 17:25:02
2990.69	2024-05-08 17:30:03
2986.14	2024-05-08 17:35:02
2980.44	2024-05-08 17:40:02
2984.57	2024-05-08 17:45:02
2986.01	2024-05-08 17:50:02
2986.82	2024-05-08 17:55:02
2993.99	2024-05-08 18:00:02
3000.15	2024-05-08 18:05:03
3001.52	2024-05-08 18:10:03
3000.49	2024-05-08 18:15:04
2999.74	2024-05-08 18:20:05
3001.31	2024-05-08 18:25:02
3007.31	2024-05-08 18:30:06
3009.09	2024-05-08 18:35:06
3005.84	2024-05-08 18:40:02
3000.89	2024-05-08 18:45:02
3002.94	2024-05-08 18:50:02
3004.85	2024-05-08 18:55:02
3005.02	2024-05-08 19:00:02
3002.09	2024-05-08 19:05:02
3005.40	2024-05-08 19:10:03
2988.31	2024-05-08 19:15:02
2990.01	2024-05-08 19:20:02
2991.25	2024-05-08 19:25:03
2988.53	2024-05-08 19:30:02
2984.23	2024-05-08 19:35:02
2986.50	2024-05-08 19:40:02
2991.11	2024-05-08 19:45:02
2992.58	2024-05-08 19:50:03
2992.58	2024-05-08 19:55:06
2993.03	2024-05-08 20:00:02
2991.62	2024-05-08 20:05:03
2998.15	2024-05-08 20:10:02
3005.54	2024-05-08 20:15:03
3002.69	2024-05-08 20:20:02
3000.09	2024-05-08 20:25:03
2997.67	2024-05-08 20:30:02
2999.28	2024-05-08 20:35:02
2992.97	2024-05-08 20:40:04
2990.04	2024-05-08 20:45:02
2991.55	2024-05-08 20:50:06
2995.71	2024-05-08 20:55:03
2994.77	2024-05-08 21:00:01
3002.60	2024-05-08 21:05:03
2996.05	2024-05-08 21:10:01
2996.09	2024-05-08 21:15:03
3000.65	2024-05-08 21:20:02
3008.31	2024-05-08 21:25:02
3007.46	2024-05-08 21:30:02
3008.39	2024-05-08 21:35:02
3002.86	2024-05-08 21:40:02
3000.78	2024-05-08 21:45:07
3007.57	2024-05-08 21:50:02
3015.71	2024-05-08 21:55:02
3026.11	2024-05-08 22:00:02
3022.82	2024-05-08 22:05:02
3018.86	2024-05-08 22:10:03
3018.86	2024-05-08 22:15:02
3010.80	2024-05-08 22:20:02
3019.55	2024-05-08 22:25:07
3027.76	2024-05-08 22:30:02
3022.09	2024-05-08 22:35:02
3020.90	2024-05-08 22:40:02
3026.16	2024-05-08 22:45:03
3024.02	2024-05-08 22:50:02
3024.49	2024-05-08 22:55:03
3023.38	2024-05-08 23:00:02
3018.51	2024-05-08 23:05:02
3021.89	2024-05-08 23:10:06
3007.35	2024-05-08 23:15:03
2999.21	2024-05-08 23:20:02
2991.99	2024-05-08 23:25:03
2991.03	2024-05-08 23:30:02
2993.79	2024-05-08 23:35:02
2999.26	2024-05-08 23:40:02
3002.04	2024-05-08 23:45:03
3005.27	2024-05-08 23:50:02
3012.25	2024-05-08 23:55:02
3004.48	2024-05-09 00:00:02
3004.33	2024-05-09 00:05:02
3003.85	2024-05-09 00:10:02
2997.80	2024-05-09 00:15:02
3004.97	2024-05-09 00:20:02
3009.68	2024-05-09 00:25:03
3009.81	2024-05-09 00:30:03
3008.54	2024-05-09 00:35:02
3004.51	2024-05-09 00:40:02
3007.03	2024-05-09 00:45:02
3004.87	2024-05-09 00:50:02
3005.25	2024-05-09 00:55:02
3008.20	2024-05-09 01:00:02
3014.14	2024-05-09 01:05:02
3020.23	2024-05-09 01:10:02
3016.16	2024-05-09 01:15:02
3014.38	2024-05-09 01:20:02
3012.73	2024-05-09 01:25:02
3010.77	2024-05-09 01:30:02
3011.43	2024-05-09 01:35:02
3012.89	2024-05-09 01:40:02
3007.96	2024-05-09 01:45:01
3013.22	2024-05-09 01:50:02
3012.16	2024-05-09 01:55:02
3009.47	2024-05-09 02:00:02
3008.78	2024-05-09 02:05:02
3011.07	2024-05-09 02:10:02
3014.69	2024-05-09 02:15:03
3015.85	2024-05-09 02:20:02
3019.09	2024-05-09 02:25:02
3020.19	2024-05-09 02:30:02
3016.15	2024-05-09 02:35:02
3013.31	2024-05-09 02:40:02
3013.95	2024-05-09 02:45:03
3011.04	2024-05-09 02:50:07
3010.50	2024-05-09 02:55:01
3010.95	2024-05-09 03:00:02
3009.90	2024-05-09 03:05:03
3011.60	2024-05-09 03:10:02
3012.60	2024-05-09 03:15:01
3004.07	2024-05-09 03:20:02
3002.94	2024-05-09 03:25:02
2994.18	2024-05-09 03:30:02
2991.70	2024-05-09 03:35:06
2995.84	2024-05-09 03:40:02
2999.98	2024-05-09 03:45:02
3005.27	2024-05-09 03:50:02
2997.47	2024-05-09 03:55:02
2995.82	2024-05-09 04:00:02
2998.10	2024-05-09 04:05:02
2997.73	2024-05-09 04:10:06
2993.90	2024-05-09 04:15:02
2988.28	2024-05-09 04:20:02
2958.65	2024-05-09 04:25:06
2955.57	2024-05-09 04:30:02
2948.04	2024-05-09 04:35:03
2946.39	2024-05-09 04:40:03
2948.63	2024-05-09 04:45:06
2947.50	2024-05-09 04:50:02
2944.75	2024-05-09 04:55:01
2946.13	2024-05-09 05:00:02
2948.78	2024-05-09 05:05:01
2945.11	2024-05-09 05:10:02
2944.79	2024-05-09 05:15:02
2944.24	2024-05-09 05:20:02
2954.48	2024-05-09 05:25:02
2966.56	2024-05-09 05:30:02
2977.86	2024-05-09 05:35:02
2971.14	2024-05-09 05:40:02
2973.73	2024-05-09 05:45:01
2977.05	2024-05-09 05:50:01
2969.83	2024-05-09 05:55:03
2968.75	2024-05-09 06:00:02
2969.91	2024-05-09 06:05:03
2972.85	2024-05-09 06:10:02
2962.58	2024-05-09 06:15:03
2958.45	2024-05-09 06:20:02
2968.90	2024-05-09 06:25:02
2969.50	2024-05-09 06:30:06
2972.63	2024-05-09 06:35:02
2967.91	2024-05-09 06:40:01
2961.48	2024-05-09 06:45:02
2964.50	2024-05-09 06:50:07
2964.53	2024-05-09 06:55:02
2962.18	2024-05-09 07:00:02
2967.81	2024-05-09 07:05:02
2964.71	2024-05-09 07:10:02
2972.59	2024-05-09 07:15:02
2971.80	2024-05-09 07:20:02
2963.61	2024-05-09 07:25:02
2963.00	2024-05-09 07:30:02
2966.39	2024-05-09 07:35:07
2968.99	2024-05-09 07:40:02
2971.45	2024-05-09 07:45:02
2972.29	2024-05-09 07:50:02
2975.38	2024-05-09 07:55:02
2973.15	2024-05-09 08:00:02
2975.79	2024-05-09 08:05:02
2976.88	2024-05-09 08:10:02
2976.43	2024-05-09 08:15:02
2975.30	2024-05-09 08:20:03
2973.69	2024-05-09 08:25:02
2973.74	2024-05-09 08:30:01
2978.63	2024-05-09 08:35:02
2981.72	2024-05-09 08:40:02
2985.79	2024-05-09 08:45:02
2986.55	2024-05-09 08:50:03
2986.23	2024-05-09 08:55:02
2987.96	2024-05-09 09:00:02
2986.23	2024-05-09 09:05:02
2989.06	2024-05-09 09:10:02
2992.84	2024-05-09 09:15:03
2992.36	2024-05-09 09:20:02
2988.59	2024-05-09 09:25:07
2987.65	2024-05-09 09:30:02
2991.80	2024-05-09 09:35:03
2992.43	2024-05-09 09:40:06
2991.78	2024-05-09 09:45:02
2990.97	2024-05-09 09:50:03
2993.23	2024-05-09 09:55:03
2993.92	2024-05-09 10:00:02
2995.34	2024-05-09 10:05:02
2994.07	2024-05-09 10:10:02
2995.08	2024-05-09 10:15:01
2992.23	2024-05-09 10:20:02
2994.07	2024-05-09 10:25:03
2995.19	2024-05-09 10:30:02
2995.22	2024-05-09 10:35:02
2996.43	2024-05-09 10:40:02
3001.83	2024-05-09 10:45:07
3000.62	2024-05-09 10:50:03
3000.53	2024-05-09 10:55:02
2998.83	2024-05-09 11:00:02
2997.22	2024-05-09 11:05:02
2999.32	2024-05-09 11:10:02
2998.01	2024-05-09 11:15:01
2991.89	2024-05-09 11:20:02
2989.05	2024-05-09 11:25:03
2988.47	2024-05-09 11:30:02
2992.99	2024-05-09 11:35:02
2998.65	2024-05-09 11:40:02
2998.15	2024-05-09 11:45:02
2996.77	2024-05-09 11:50:02
2996.24	2024-05-09 11:55:02
2997.23	2024-05-09 12:00:01
2996.94	2024-05-09 12:05:02
2995.92	2024-05-09 12:10:02
3002.71	2024-05-09 12:15:02
3000.64	2024-05-09 12:20:02
2998.92	2024-05-09 12:25:03
2997.49	2024-05-09 12:30:02
2991.98	2024-05-09 12:35:03
2996.51	2024-05-09 12:40:02
2996.96	2024-05-09 12:45:03
2994.78	2024-05-09 12:50:01
2994.08	2024-05-09 12:55:02
2994.46	2024-05-09 13:00:02
2993.30	2024-05-09 13:05:06
2992.39	2024-05-09 13:10:02
2993.77	2024-05-09 13:15:07
2997.25	2024-05-09 13:20:02
2994.93	2024-05-09 13:25:02
3009.67	2024-05-09 13:30:04
2998.94	2024-05-09 15:00:03
2998.94	2024-05-09 15:00:01
2997.59	2024-05-09 15:05:02
2995.84	2024-05-09 15:10:03
2994.95	2024-05-09 15:15:01
2994.28	2024-05-09 15:20:02
2992.85	2024-05-09 15:25:03
2992.85	2024-05-09 15:30:02
2990.57	2024-05-09 15:35:02
2989.42	2024-05-09 15:40:02
2989.76	2024-05-09 15:45:02
2984.58	2024-05-09 15:50:02
2984.98	2024-05-09 15:55:02
2978.90	2024-05-09 16:00:01
2985.47	2024-05-09 16:05:01
2985.81	2024-05-09 16:10:03
2981.93	2024-05-09 16:15:02
2979.85	2024-05-09 16:20:01
2983.25	2024-05-09 16:25:01
2984.05	2024-05-09 16:30:02
2983.51	2024-05-09 16:35:01
2984.74	2024-05-09 16:40:02
2983.42	2024-05-09 16:45:02
2983.98	2024-05-09 16:50:02
2982.76	2024-05-09 16:55:02
2980.04	2024-05-09 17:00:02
2982.27	2024-05-09 17:05:02
2981.36	2024-05-09 17:10:01
2982.53	2024-05-09 17:15:02
2983.27	2024-05-09 17:20:02
2975.00	2024-05-09 17:25:01
2970.60	2024-05-09 17:30:02
2975.86	2024-05-09 17:35:02
2971.44	2024-05-09 17:40:01
2971.69	2024-05-09 17:45:02
2970.52	2024-05-09 17:50:02
2971.05	2024-05-09 17:55:01
2974.37	2024-05-09 18:00:01
2979.88	2024-05-09 18:05:02
2976.91	2024-05-09 18:10:01
2975.83	2024-05-09 18:15:02
