rate	timestamp
593.21	2024-05-08 01:50:02
593.02	2024-05-08 01:55:01
592.60	2024-05-08 02:00:02
592.20	2024-05-08 02:05:02
592.02	2024-05-08 02:10:02
591.65	2024-05-08 02:15:02
591.37	2024-05-08 02:20:02
590.93	2024-05-08 02:25:01
590.66	2024-05-08 02:30:06
590.48	2024-05-08 02:35:01
587.26	2024-05-08 02:40:06
586.43	2024-05-08 02:45:02
586.89	2024-05-08 02:50:02
588.22	2024-05-08 02:55:02
588.71	2024-05-08 03:00:02
588.90	2024-05-08 03:05:02
588.96	2024-05-08 03:10:04
588.53	2024-05-08 03:15:02
588.15	2024-05-08 03:20:01
587.33	2024-05-08 03:25:02
587.04	2024-05-08 03:30:04
586.83	2024-05-08 03:35:01
586.70	2024-05-08 03:40:02
586.76	2024-05-08 03:45:01
586.66	2024-05-08 03:50:02
586.01	2024-05-08 03:55:07
585.70	2024-05-08 04:00:02
585.67	2024-05-08 04:05:02
586.28	2024-05-08 04:10:02
586.49	2024-05-08 04:15:02
586.62	2024-05-08 04:20:02
587.02	2024-05-08 04:25:02
586.57	2024-05-08 04:30:02
586.12	2024-05-08 04:35:03
584.93	2024-05-08 04:40:02
584.97	2024-05-08 04:45:02
585.70	2024-05-08 04:50:02
585.66	2024-05-08 04:55:04
583.33	2024-05-08 05:00:01
582.85	2024-05-08 05:05:02
583.38	2024-05-08 05:10:05
583.69	2024-05-08 05:15:02
583.95	2024-05-08 05:20:02
583.57	2024-05-08 05:25:02
584.02	2024-05-08 05:30:02
584.02	2024-05-08 05:35:02
583.88	2024-05-08 05:40:02
582.57	2024-05-08 05:45:02
582.36	2024-05-08 05:50:01
581.32	2024-05-08 05:55:02
581.29	2024-05-08 06:00:02
582.40	2024-05-08 06:05:02
581.66	2024-05-08 06:10:01
580.77	2024-05-08 06:15:02
580.03	2024-05-08 06:20:02
580.05	2024-05-08 06:25:02
580.15	2024-05-08 06:30:02
581.19	2024-05-08 06:35:01
581.86	2024-05-08 06:40:01
582.39	2024-05-08 06:45:01
582.39	2024-05-08 06:50:04
582.31	2024-05-08 06:55:02
581.71	2024-05-08 07:00:02
581.34	2024-05-08 07:05:02
577.28	2024-05-08 07:10:02
577.10	2024-05-08 07:15:02
577.63	2024-05-08 07:20:01
577.66	2024-05-08 07:25:01
577.98	2024-05-08 07:30:03
578.05	2024-05-08 07:35:02
579.17	2024-05-08 07:40:03
579.55	2024-05-08 07:45:02
579.39	2024-05-08 07:50:02
579.41	2024-05-08 07:55:02
578.13	2024-05-08 08:00:02
577.10	2024-05-08 08:05:03
577.47	2024-05-08 08:10:01
578.12	2024-05-08 08:15:02
578.81	2024-05-08 08:20:03
580.30	2024-05-08 08:25:02
579.19	2024-05-08 08:30:02
578.37	2024-05-08 08:35:02
577.56	2024-05-08 08:40:02
579.18	2024-05-08 08:45:02
578.98	2024-05-08 08:50:02
578.35	2024-05-08 08:55:02
579.33	2024-05-08 09:00:02
579.44	2024-05-08 09:05:02
579.62	2024-05-08 09:10:01
580.14	2024-05-08 09:15:03
580.16	2024-05-08 09:20:02
580.23	2024-05-08 09:25:02
579.35	2024-05-08 09:30:02
579.97	2024-05-08 09:35:02
578.83	2024-05-08 09:40:02
579.64	2024-05-08 09:45:02
579.53	2024-05-08 09:50:02
580.02	2024-05-08 09:55:02
580.11	2024-05-08 10:00:02
579.83	2024-05-08 10:05:02
581.27	2024-05-08 10:10:01
581.51	2024-05-08 10:15:02
581.94	2024-05-08 10:20:02
581.94	2024-05-08 10:25:02
582.47	2024-05-08 10:30:02
582.66	2024-05-08 10:35:02
582.78	2024-05-08 10:40:02
583.23	2024-05-08 10:45:02
583.63	2024-05-08 10:50:01
584.32	2024-05-08 10:55:02
584.20	2024-05-08 11:00:02
584.23	2024-05-08 11:05:01
584.30	2024-05-08 11:10:02
584.44	2024-05-08 11:15:02
583.90	2024-05-08 11:20:02
584.09	2024-05-08 11:25:01
582.45	2024-05-08 11:30:02
582.68	2024-05-08 11:35:06
583.24	2024-05-08 11:40:02
583.28	2024-05-08 11:45:02
584.28	2024-05-08 11:50:02
585.73	2024-05-08 11:55:02
585.74	2024-05-08 12:00:02
585.42	2024-05-08 12:05:02
585.75	2024-05-08 12:10:02
586.10	2024-05-08 12:15:02
586.54	2024-05-08 12:20:02
586.98	2024-05-08 12:25:02
586.85	2024-05-08 12:30:01
586.23	2024-05-08 12:35:02
584.62	2024-05-08 12:40:02
582.99	2024-05-08 12:45:02
582.44	2024-05-08 12:50:01
584.46	2024-05-08 12:55:02
584.60	2024-05-08 13:00:02
585.20	2024-05-08 13:05:04
584.99	2024-05-08 13:10:02
584.58	2024-05-08 13:15:03
584.34	2024-05-08 13:20:02
585.07	2024-05-08 13:25:02
585.63	2024-05-08 13:30:01
585.91	2024-05-08 13:35:01
586.27	2024-05-08 13:40:02
585.70	2024-05-08 13:45:02
585.25	2024-05-08 13:50:02
584.06	2024-05-08 13:55:02
584.73	2024-05-08 14:00:02
584.21	2024-05-08 14:05:02
585.29	2024-05-08 14:10:01
585.20	2024-05-08 14:15:05
583.65	2024-05-08 14:20:01
582.13	2024-05-08 14:25:02
580.96	2024-05-08 14:30:01
581.38	2024-05-08 14:35:07
582.07	2024-05-08 14:40:02
584.25	2024-05-08 14:45:02
583.55	2024-05-08 14:50:01
584.45	2024-05-08 14:55:02
584.84	2024-05-08 15:00:02
584.74	2024-05-08 15:05:02
584.23	2024-05-08 15:10:03
583.01	2024-05-08 15:15:02
582.79	2024-05-08 15:20:02
582.43	2024-05-08 15:25:02
581.23	2024-05-08 15:30:03
580.99	2024-05-08 15:35:02
581.19	2024-05-08 15:40:01
581.15	2024-05-08 15:45:02
581.48	2024-05-08 15:50:07
580.82	2024-05-08 15:55:02
580.01	2024-05-08 16:00:07
579.63	2024-05-08 16:05:02
580.50	2024-05-08 16:10:02
579.69	2024-05-08 16:15:06
579.85	2024-05-08 16:20:07
580.94	2024-05-08 16:25:01
581.35	2024-05-08 16:30:02
581.46	2024-05-08 16:35:02
581.34	2024-05-08 16:40:02
581.00	2024-05-08 16:45:02
580.79	2024-05-08 16:50:03
579.44	2024-05-08 16:55:02
579.67	2024-05-08 17:00:02
580.06	2024-05-08 17:05:02
581.21	2024-05-08 17:10:03
581.12	2024-05-08 17:15:02
580.88	2024-05-08 17:20:04
580.91	2024-05-08 17:25:02
579.94	2024-05-08 17:30:03
579.94	2024-05-08 17:35:03
579.31	2024-05-08 17:40:02
578.71	2024-05-08 17:45:02
579.34	2024-05-08 17:50:02
580.06	2024-05-08 17:55:02
580.82	2024-05-08 18:00:02
581.14	2024-05-08 18:05:03
581.18	2024-05-08 18:10:06
581.48	2024-05-08 18:15:03
581.74	2024-05-08 18:20:04
582.64	2024-05-08 18:25:02
583.07	2024-05-08 18:30:02
583.71	2024-05-08 18:35:02
583.76	2024-05-08 18:40:03
583.05	2024-05-08 18:45:02
583.47	2024-05-08 18:50:01
583.88	2024-05-08 18:55:07
583.63	2024-05-08 19:00:02
584.95	2024-05-08 19:05:02
585.86	2024-05-08 19:10:02
584.17	2024-05-08 19:15:02
583.65	2024-05-08 19:20:02
584.46	2024-05-08 19:25:02
583.89	2024-05-08 19:30:02
583.89	2024-05-08 19:35:02
583.92	2024-05-08 19:40:02
584.17	2024-05-08 19:45:02
584.81	2024-05-08 19:50:03
585.41	2024-05-08 19:55:03
585.00	2024-05-08 20:00:02
585.50	2024-05-08 20:05:03
585.88	2024-05-08 20:10:02
585.80	2024-05-08 20:15:02
585.87	2024-05-08 20:20:01
585.97	2024-05-08 20:25:03
584.24	2024-05-08 20:30:02
583.92	2024-05-08 20:35:06
582.22	2024-05-08 20:40:03
581.22	2024-05-08 20:45:02
582.02	2024-05-08 20:50:02
581.59	2024-05-08 20:55:02
582.71	2024-05-08 21:00:02
583.59	2024-05-08 21:05:02
584.06	2024-05-08 21:10:02
583.44	2024-05-08 21:15:02
583.95	2024-05-08 21:20:03
585.24	2024-05-08 21:25:02
583.97	2024-05-08 21:30:04
583.78	2024-05-08 21:35:02
582.74	2024-05-08 21:40:02
582.86	2024-05-08 21:45:02
582.38	2024-05-08 21:50:02
583.64	2024-05-08 21:55:01
583.96	2024-05-08 22:00:02
584.85	2024-05-08 22:05:02
584.36	2024-05-08 22:10:02
585.00	2024-05-08 22:15:02
584.08	2024-05-08 22:20:02
584.81	2024-05-08 22:25:02
586.24	2024-05-08 22:30:02
585.67	2024-05-08 22:35:02
585.65	2024-05-08 22:40:02
585.97	2024-05-08 22:45:03
586.07	2024-05-08 22:50:02
586.08	2024-05-08 22:55:02
585.82	2024-05-08 23:00:03
585.54	2024-05-08 23:05:01
585.73	2024-05-08 23:10:02
584.86	2024-05-08 23:15:03
583.75	2024-05-08 23:20:02
581.52	2024-05-08 23:25:03
580.53	2024-05-08 23:30:04
580.66	2024-05-08 23:35:02
581.84	2024-05-08 23:40:02
582.44	2024-05-08 23:45:03
582.06	2024-05-08 23:50:03
583.30	2024-05-08 23:55:02
582.90	2024-05-09 00:00:02
582.84	2024-05-09 00:05:02
581.78	2024-05-09 00:10:03
581.37	2024-05-09 00:15:02
581.52	2024-05-09 00:20:02
581.78	2024-05-09 00:25:02
582.53	2024-05-09 00:30:03
582.65	2024-05-09 00:35:02
582.54	2024-05-09 00:40:02
582.21	2024-05-09 00:45:02
582.16	2024-05-09 00:50:02
582.17	2024-05-09 00:55:03
583.46	2024-05-09 01:00:02
583.46	2024-05-09 01:05:01
584.65	2024-05-09 01:10:02
584.66	2024-05-09 01:15:02
585.03	2024-05-09 01:20:03
585.10	2024-05-09 01:25:02
584.54	2024-05-09 01:30:02
584.67	2024-05-09 01:35:02
585.08	2024-05-09 01:40:02
583.99	2024-05-09 01:45:02
583.74	2024-05-09 01:50:02
583.85	2024-05-09 01:55:03
584.40	2024-05-09 02:00:04
584.56	2024-05-09 02:05:02
584.81	2024-05-09 02:10:02
585.60	2024-05-09 02:15:03
586.06	2024-05-09 02:20:02
586.83	2024-05-09 02:25:02
587.09	2024-05-09 02:30:02
586.94	2024-05-09 02:35:03
586.48	2024-05-09 02:40:02
586.11	2024-05-09 02:45:04
585.97	2024-05-09 02:50:03
585.49	2024-05-09 02:55:08
585.34	2024-05-09 03:00:02
585.37	2024-05-09 03:05:02
587.28	2024-05-09 03:10:02
588.27	2024-05-09 03:15:02
586.14	2024-05-09 03:20:02
586.89	2024-05-09 03:25:02
585.82	2024-05-09 03:30:01
584.39	2024-05-09 03:35:02
586.07	2024-05-09 03:40:03
586.27	2024-05-09 03:45:02
588.64	2024-05-09 03:50:02
587.84	2024-05-09 03:55:02
587.94	2024-05-09 04:00:02
589.09	2024-05-09 04:05:02
589.31	2024-05-09 04:10:02
588.87	2024-05-09 04:15:02
588.56	2024-05-09 04:20:02
586.42	2024-05-09 04:25:02
585.81	2024-05-09 04:30:03
585.60	2024-05-09 04:35:07
584.27	2024-05-09 04:40:02
583.88	2024-05-09 04:45:02
583.13	2024-05-09 04:50:02
582.09	2024-05-09 04:55:01
581.76	2024-05-09 05:00:02
581.55	2024-05-09 05:05:01
581.74	2024-05-09 05:10:02
582.28	2024-05-09 05:15:02
582.93	2024-05-09 05:20:02
582.97	2024-05-09 05:25:01
586.25	2024-05-09 05:30:02
588.17	2024-05-09 05:35:02
587.41	2024-05-09 05:40:07
587.78	2024-05-09 05:45:01
588.11	2024-05-09 05:50:02
586.68	2024-05-09 05:55:02
587.98	2024-05-09 06:00:02
586.39	2024-05-09 06:05:02
587.15	2024-05-09 06:10:07
587.33	2024-05-09 06:15:01
586.71	2024-05-09 06:20:02
587.39	2024-05-09 06:25:02
587.15	2024-05-09 06:30:02
589.13	2024-05-09 06:35:02
589.06	2024-05-09 06:40:02
588.73	2024-05-09 06:45:02
587.27	2024-05-09 06:50:03
587.34	2024-05-09 06:55:01
587.35	2024-05-09 07:00:02
587.68	2024-05-09 07:05:02
587.64	2024-05-09 07:10:02
586.86	2024-05-09 07:15:02
587.16	2024-05-09 07:20:02
587.00	2024-05-09 07:25:02
586.19	2024-05-09 07:30:01
585.92	2024-05-09 07:35:02
588.01	2024-05-09 07:40:01
588.22	2024-05-09 07:45:02
587.16	2024-05-09 07:50:02
588.36	2024-05-09 07:55:02
588.14	2024-05-09 08:00:06
588.09	2024-05-09 08:05:03
588.73	2024-05-09 08:10:03
589.90	2024-05-09 08:15:02
590.36	2024-05-09 08:20:02
589.72	2024-05-09 08:25:02
590.57	2024-05-09 08:30:01
591.10	2024-05-09 08:35:02
590.18	2024-05-09 08:40:07
589.95	2024-05-09 08:45:02
589.69	2024-05-09 08:50:03
590.05	2024-05-09 08:55:02
589.18	2024-05-09 09:00:02
588.12	2024-05-09 09:05:02
588.58	2024-05-09 09:10:02
588.26	2024-05-09 09:15:03
587.81	2024-05-09 09:20:03
587.79	2024-05-09 09:25:03
587.79	2024-05-09 09:30:02
587.01	2024-05-09 09:35:04
587.36	2024-05-09 09:40:02
587.34	2024-05-09 09:45:03
587.01	2024-05-09 09:50:02
587.84	2024-05-09 09:55:02
587.42	2024-05-09 10:00:02
587.68	2024-05-09 10:05:02
587.68	2024-05-09 10:10:02
589.42	2024-05-09 10:15:01
589.65	2024-05-09 10:20:02
590.72	2024-05-09 10:25:01
593.32	2024-05-09 10:30:02
595.35	2024-05-09 10:35:02
598.87	2024-05-09 10:40:02
598.87	2024-05-09 10:45:02
597.30	2024-05-09 10:50:02
597.49	2024-05-09 10:55:02
598.47	2024-05-09 11:00:02
598.41	2024-05-09 11:05:02
598.88	2024-05-09 11:10:02
599.89	2024-05-09 11:15:06
596.15	2024-05-09 11:20:02
595.98	2024-05-09 11:25:03
595.48	2024-05-09 11:30:07
595.29	2024-05-09 11:35:02
595.93	2024-05-09 11:40:03
595.30	2024-05-09 11:45:01
594.83	2024-05-09 11:50:01
594.84	2024-05-09 11:55:02
594.96	2024-05-09 12:00:01
595.05	2024-05-09 12:05:02
596.93	2024-05-09 12:10:02
595.05	2024-05-09 12:15:04
597.02	2024-05-09 12:20:02
596.52	2024-05-09 12:25:02
595.79	2024-05-09 12:30:02
595.28	2024-05-09 12:35:02
595.83	2024-05-09 12:40:02
595.80	2024-05-09 12:45:04
595.73	2024-05-09 12:50:01
596.01	2024-05-09 12:55:02
596.20	2024-05-09 13:00:07
595.55	2024-05-09 13:05:02
595.25	2024-05-09 13:10:03
594.92	2024-05-09 13:15:02
595.34	2024-05-09 13:20:07
595.24	2024-05-09 13:25:02
596.71	2024-05-09 13:30:07
598.44	2024-05-09 15:00:03
599.44	2024-05-09 15:00:01
600.21	2024-05-09 15:05:01
600.56	2024-05-09 15:10:02
600.38	2024-05-09 15:15:03
600.89	2024-05-09 15:20:02
600.62	2024-05-09 15:25:04
601.24	2024-05-09 15:30:03
600.04	2024-05-09 15:35:01
599.63	2024-05-09 15:40:02
599.99	2024-05-09 15:45:02
600.12	2024-05-09 15:50:01
599.57	2024-05-09 15:55:02
597.56	2024-05-09 16:00:01
599.36	2024-05-09 16:05:01
600.41	2024-05-09 16:10:02
599.57	2024-05-09 16:15:02
599.36	2024-05-09 16:20:02
599.57	2024-05-09 16:25:01
599.79	2024-05-09 16:30:02
600.05	2024-05-09 16:35:01
598.55	2024-05-09 16:40:02
600.05	2024-05-09 16:45:01
600.10	2024-05-09 16:50:02
600.71	2024-05-09 16:55:01
599.98	2024-05-09 17:00:02
599.53	2024-05-09 17:05:02
599.03	2024-05-09 17:10:01
598.97	2024-05-09 17:15:02
599.74	2024-05-09 17:20:04
598.97	2024-05-09 17:25:02
597.78	2024-05-09 17:30:01
597.98	2024-05-09 17:35:02
597.44	2024-05-09 17:40:01
595.46	2024-05-09 17:45:03
595.34	2024-05-09 17:50:02
595.40	2024-05-09 17:55:01
595.26	2024-05-09 18:00:02
595.04	2024-05-09 18:05:02
595.60	2024-05-09 18:10:01
